contact_id,response_date,agent_satisfaction,csat,issue_resolved
c60745,2020-06-26 07:09:41.000000,10,10,True
c62347,2020-06-25 07:59:52.000000,1,1,False
c61188,2020-06-25 04:17:01.000000,9,9,True
c61234,2020-06-25 09:42:28.000000,10,10,True
c60970,2020-06-25 11:53:03.000000,10,10,True
c60521,2020-06-24 19:31:55.000000,10,9,True
c60440,2020-06-25 12:46:53.000000,5,4,True
c61704,2020-06-25 08:37:27.000000,8,2,False
c62491,2020-06-25 13:29:19.000000,7,4,True
c62921,2020-06-25 11:26:03.000000,10,10,True
c60575,2020-06-24 20:36:09.000000,10,10,True
c62598,2020-06-25 06:12:08.000000,10,8,True
c60648,2020-06-25 09:03:05.000000,9,10,False
c62719,2020-06-25 09:16:59.000000,10,8,True
c60618,2020-06-24 20:45:45.000000,10,10,True
c62585,2020-06-25 09:24:28.000000,10,10,True
c62797,2020-06-25 09:12:42.000000,10,10,True
c62898,2020-06-25 08:32:02.000000,10,10,True
c62567,2020-06-25 17:31:29.000000,3,8,True
c62708,2020-06-25 16:21:37.000000,10,10,True
c62941,2020-06-26 13:31:56.000000,1,1,False
c61118,2020-06-24 23:04:30.000000,10,10,True
c60782,2020-06-24 21:06:54.000000,10,10,True
c62706,2020-06-25 07:20:34.000000,10,10,True
c60726,2020-06-25 16:55:16.000000,10,9,True
c60509,2020-06-24 23:04:45.000000,8,8,False
c61090,2020-06-26 07:40:25.000000,8,7,True
c60666,2020-06-24 21:11:50.000000,6,7,False
c62387,2020-06-26 04:22:22.000000,10,10,True
c60559,2020-06-24 20:05:45.000000,10,10,True
c62580,2020-06-25 14:17:16.000000,1,1,False
c62814,2020-06-26 18:00:43.000000,10,9,False
c62910,2020-06-25 08:46:34.000000,10,10,True
c60625,2020-06-24 20:10:32.000000,9,8,True
c61380,2020-06-25 15:07:27.000000,10,10,True
c60588,2020-06-24 20:14:13.000000,1,1,False
c60621,2020-06-25 06:47:03.000000,10,10,True
c61945,2020-06-25 07:22:18.000000,10,7,True
c61357,2020-06-25 08:20:42.000000,1,1,False
c60632,2020-06-24 21:22:24.000000,8,5,False
c61432,2020-06-26 08:54:57.000000,3,1,False
c60485,2020-06-24 19:14:33.000000,10,10,True
c61043,2020-06-24 22:04:58.000000,10,10,True
c62096,2020-06-25 06:39:06.000000,10,9,False
c61116,2020-06-25 08:19:15.000000,9,10,True
c61653,2020-06-25 09:27:04.000000,8,8,True
c62030,2020-06-25 03:21:22.000000,10,10,True
c62779,2020-06-25 09:11:36.000000,8,6,False
c62542,2020-06-25 06:06:17.000000,1,1,False
c60450,2020-06-24 18:18:20.000000,10,10,True
c60429,2020-06-24 22:53:55.000000,10,9,True
c62854,2020-06-25 08:22:20.000000,10,10,True
c61830,2020-06-25 07:20:39.000000,9,9,True
c60488,2020-06-24 19:18:51.000000,10,9,True
c62015,2020-06-25 14:09:23.000000,10,10,True
c62576,2020-06-25 16:28:08.000000,10,10,True
c60699,2020-06-24 22:48:12.000000,8,10,True
c61865,2020-06-25 06:26:38.000000,10,9,False
c61631,2020-06-25 08:57:39.000000,10,10,True
c60444,2020-06-25 06:54:32.000000,10,10,True
c61317,2020-06-25 11:26:01.000000,6,6,True
c62954,2020-06-25 14:03:15.000000,10,10,True
c63013,2020-06-25 11:29:11.000000,6,6,False
c60677,2020-06-24 22:12:38.000000,1,1,False
c60549,2020-06-24 20:03:18.000000,8,6,False
c60737,2020-06-25 06:04:51.000000,10,10,True
c62640,2020-06-25 06:26:43.000000,1,1,False
c60477,2020-06-24 21:46:32.000000,10,10,True
c61806,2020-06-25 09:53:26.000000,10,10,True
c62785,2020-06-29 13:47:58.000000,5,5,False
c60487,2020-06-25 06:41:50.000000,10,10,True
c61461,2020-06-25 10:10:10.000000,10,10,True
c61670,2020-06-25 09:38:25.000000,10,9,True
c61511,2020-06-25 17:45:10.000000,8,8,True
c60577,2020-06-24 20:14:03.000000,10,10,True
c60964,2020-06-24 22:03:50.000000,10,8,True
c61970,2020-06-25 14:53:52.000000,10,10,True
c62018,2020-06-25 07:07:55.000000,10,10,True
c62713,2020-06-25 16:45:51.000000,10,10,True
c62701,2020-06-25 08:25:51.000000,10,10,True
c62401,2020-06-25 20:19:50.000000,9,9,True
c62331,2020-06-25 05:50:50.000000,8,5,False
c60709,2020-06-25 06:07:59.000000,10,8,False
c62324,2020-06-25 20:26:48.000000,10,10,True
c61025,2020-06-25 06:57:14.000000,8,8,True
c61637,2020-06-25 08:17:26.000000,9,9,True
c60793,2020-06-24 21:05:14.000000,8,5,False
c61324,2020-06-25 00:04:55.000000,9,9,True
c61801,2020-06-25 11:47:17.000000,10,10,True
c62484,2020-06-25 07:17:55.000000,8,7,False
c62590,2020-06-25 07:46:25.000000,10,10,True
c60519,2020-06-24 20:52:05.000000,6,6,True
c60446,2020-06-24 18:20:25.000000,6,5,False
c60736,2020-06-24 21:28:51.000000,1,1,False
c61397,2020-06-25 04:56:07.000000,9,9,False
c61752,2020-06-25 10:05:05.000000,10,10,True
c60667,2020-06-25 06:20:23.000000,9,9,True
c61094,2020-06-25 13:18:38.000000,10,10,True
c61401,2020-06-25 07:20:54.000000,10,10,True
c61559,2020-06-25 02:20:24.000000,8,10,True
c60905,2020-06-25 06:43:17.000000,10,10,True
c60703,2020-06-24 21:26:14.000000,10,9,True
c61222,2020-06-25 18:01:29.000000,6,5,False
c63032,2020-06-25 09:29:55.000000,10,8,True
c64996,2020-06-26 05:20:29.000000,10,10,True
c64506,2020-06-26 02:04:52.000000,10,10,True
c65607,2020-06-26 09:39:23.000000,10,10,True
c64272,2020-06-29 14:13:31.000000,10,10,True
c64450,2020-06-26 04:57:36.000000,8,8,True
c65152,2020-06-26 06:15:24.000000,4,3,False
c63196,2020-06-25 22:05:16.000000,9,9,True
c63684,2020-06-26 03:42:24.000000,10,10,True
c63850,2020-06-26 09:37:26.000000,5,7,True
c65036,2020-06-26 06:04:44.000000,10,10,True
c63846,2020-06-26 09:05:22.000000,10,10,True
c64898,2020-06-26 05:48:06.000000,1,2,False
c63591,2020-06-25 22:04:41.000000,10,10,True
c63339,2020-06-26 06:27:29.000000,6,6,False
c63451,2020-06-25 23:07:08.000000,9,8,False
c65409,2020-06-26 10:39:30.000000,4,7,False
c63491,2020-06-26 17:15:15.000000,10,10,True
c64584,2020-06-26 09:08:32.000000,3,4,False
c65476,2020-06-26 08:15:20.000000,10,9,True
c63408,2020-06-25 21:35:35.000000,1,7,False
c63419,2020-06-28 14:51:52.000000,10,10,True
c63212,2020-06-25 20:05:30.000000,10,9,False
c64891,2020-06-26 12:07:16.000000,10,10,False
c64861,2020-06-26 06:08:38.000000,9,8,True
c63470,2020-06-26 00:51:17.000000,10,10,True
c63100,2020-06-26 05:14:56.000000,10,10,True
c64669,2020-06-26 04:23:06.000000,10,10,True
c63617,2020-06-25 23:18:32.000000,6,5,False
c63756,2020-06-25 23:58:04.000000,10,10,True
c65042,2020-06-26 05:04:39.000000,9,9,True
c64642,2020-06-26 03:43:30.000000,10,10,True
c63909,2020-06-26 18:14:14.000000,10,10,True
c63171,2020-06-25 19:23:44.000000,1,1,False
c64116,2020-06-26 05:08:04.000000,10,10,True
c63125,2020-06-26 03:13:55.000000,10,10,True
c64627,2020-06-26 08:02:26.000000,10,10,True
c65260,2020-06-26 06:50:41.000000,8,10,True
c63899,2020-06-26 05:02:32.000000,10,10,True
c64071,2020-06-26 07:28:59.000000,10,10,True
c64960,2020-06-26 08:02:50.000000,10,9,True
c63413,2020-06-26 05:49:38.000000,10,10,True
c63182,2020-06-25 19:56:08.000000,10,10,True
c63739,2020-06-27 09:05:47.000000,10,10,True
c64563,2020-06-26 07:17:39.000000,7,8,True
c65146,2020-06-26 10:14:57.000000,10,10,True
c64199,2020-06-26 19:34:03.000000,9,7,True
c64147,2020-06-26 06:31:11.000000,10,10,True
c63742,2020-06-26 11:33:12.000000,2,3,False
c63142,2020-06-25 20:42:36.000000,10,8,True
c65587,2020-06-26 10:29:17.000000,10,10,True
c65540,2020-06-26 11:46:08.000000,4,3,False
c63934,2020-06-25 23:03:20.000000,10,10,True
c65645,2020-06-26 11:33:37.000000,10,10,True
c63920,2020-06-25 23:21:28.000000,9,8,False
c65090,2020-06-26 13:26:47.000000,9,10,True
c64032,2020-06-26 08:49:45.000000,8,7,False
c63302,2020-06-26 04:55:27.000000,10,10,True
c63748,2020-06-25 23:16:05.000000,10,10,True
c63672,2020-06-25 22:56:25.000000,10,10,True
c65628,2020-06-26 11:27:16.000000,10,10,True
c63265,2020-06-25 20:36:07.000000,10,10,False
c63941,2020-06-26 07:25:45.000000,8,9,True
c63737,2020-06-26 15:01:25.000000,10,10,True
c64250,2020-06-26 12:42:17.000000,10,10,True
c63604,2020-06-26 03:39:24.000000,9,8,True
c63186,2020-06-25 20:56:51.000000,8,9,True
c65646,2020-06-26 11:00:20.000000,10,9,True
c64264,2020-06-26 07:43:46.000000,10,8,True
c63585,2020-06-25 23:13:45.000000,10,9,True
c64953,2020-06-26 06:18:15.000000,10,8,True
c63390,2020-06-28 08:23:52.000000,10,10,True
c64196,2020-06-26 10:55:52.000000,10,10,True
c64653,2020-06-26 04:59:01.000000,10,10,True
c63224,2020-06-25 20:34:23.000000,10,9,True
c63068,2020-06-25 18:16:54.000000,10,10,True
c63261,2020-06-28 09:03:56.000000,10,10,True
c65553,2020-06-26 08:07:14.000000,10,10,True
c64040,2020-06-26 04:48:40.000000,10,8,True
c63726,2020-06-26 08:13:38.000000,9,9,True
c63395,2020-06-26 13:28:54.000000,10,10,True
c64135,2020-06-26 09:14:45.000000,10,10,True
c63606,2020-06-27 09:22:13.000000,8,8,True
c64086,2020-07-17 12:39:09.000000,9,9,True
c65546,2020-06-26 10:26:07.000000,10,10,True
c64589,2020-06-28 11:34:25.000000,10,10,True
c65635,2020-06-26 09:54:27.000000,10,9,True
c65085,2020-06-26 11:28:20.000000,10,10,False
c65186,2020-06-26 10:40:57.000000,6,8,True
c63863,2020-06-26 06:42:22.000000,10,10,True
c63323,2020-06-25 20:03:58.000000,10,10,True
c63081,2020-06-25 22:09:59.000000,8,8,True
c65383,2020-06-26 07:17:46.000000,10,6,False
c65144,2020-06-26 08:24:35.000000,10,6,True
c63695,2020-06-26 12:20:00.000000,10,6,False
c63845,2020-06-26 07:59:55.000000,10,10,True
c64461,2020-06-26 09:17:48.000000,4,3,False
c64660,2020-06-27 16:08:03.000000,10,10,True
c64606,2020-06-26 04:35:47.000000,10,10,True
c63293,2020-06-27 07:17:42.000000,10,10,True
c63170,2020-06-26 06:54:21.000000,4,4,False
c65385,2020-06-26 08:02:51.000000,10,10,True
c63223,2020-06-25 22:51:20.000000,9,9,True
c63599,2020-06-26 10:50:37.000000,2,2,False
c65536,2020-06-26 11:10:28.000000,10,10,True
c63605,2020-06-25 22:02:33.000000,10,10,True
c63387,2020-06-25 21:24:53.000000,3,2,False
c63717,2020-06-26 06:43:38.000000,6,1,False
c64808,2020-06-26 06:29:58.000000,9,9,True
c64599,2020-06-26 04:57:17.000000,6,7,False
c63418,2020-06-26 14:20:34.000000,10,10,True
c65117,2020-06-28 15:07:09.000000,9,7,True
c63953,2020-06-25 23:04:04.000000,10,10,True
c64200,2020-06-26 07:48:07.000000,3,10,False
c63195,2020-06-25 20:17:40.000000,10,10,True
c63749,2020-06-26 05:32:04.000000,10,10,True
c63178,2020-06-25 21:13:39.000000,3,3,False
c63687,2020-06-25 22:36:51.000000,10,10,True
c65574,2020-06-26 10:26:51.000000,10,9,False
c64251,2020-06-26 11:29:46.000000,10,10,True
c63710,2020-06-25 22:10:48.000000,9,8,False
c63311,2020-06-26 05:47:43.000000,8,7,True
c64609,2020-06-26 06:24:30.000000,10,10,True
c63972,2020-06-25 23:14:42.000000,2,4,False
c63141,2020-06-25 19:11:34.000000,10,10,True
c63477,2020-06-26 05:56:37.000000,1,1,False
c65572,2020-06-26 10:49:57.000000,10,10,True
c64099,2020-06-26 07:44:28.000000,1,1,False
c63792,2020-06-30 06:25:47.000000,9,8,True
c64746,2020-06-26 06:53:52.000000,10,8,True
c65021,2020-06-27 12:37:59.000000,10,10,True
c63852,2020-06-26 07:34:41.000000,1,1,False
c63924,2020-06-25 23:09:03.000000,10,10,True
c63271,2020-06-25 20:43:20.000000,4,2,False
c63723,2020-06-25 22:49:13.000000,10,10,True
c64107,2020-06-26 06:32:07.000000,10,8,True
c63369,2020-06-25 21:03:19.000000,10,10,True
c64762,2020-06-26 04:57:16.000000,8,7,True
c65392,2020-06-26 08:26:01.000000,10,10,True
c63221,2020-06-26 07:10:43.000000,9,10,True
c65630,2020-06-28 20:17:53.000000,10,10,True
c63937,2020-06-26 04:51:46.000000,1,1,False
c63414,2020-06-25 22:12:57.000000,10,10,True
c63703,2020-06-26 05:49:47.000000,9,7,True
c63930,2020-06-26 07:11:30.000000,9,8,True
c66705,2020-06-27 08:15:11.000000,10,10,True
c65937,2020-06-26 20:24:54.000000,5,5,False
c66823,2020-06-27 06:13:56.000000,10,10,True
c65703,2020-06-26 18:34:27.000000,10,10,True
c66005,2020-06-26 22:04:38.000000,10,8,True
c66171,2020-06-26 21:16:31.000000,10,10,True
c67612,2020-06-29 09:31:16.000000,10,10,True
c66925,2020-06-27 05:01:07.000000,8,8,False
c66590,2020-06-27 02:23:49.000000,8,10,True
c66589,2020-06-28 09:51:35.000000,10,9,True
c67513,2020-06-27 14:30:27.000000,1,1,False
c65680,2020-06-29 15:54:42.000000,10,10,True
c66012,2020-06-26 20:55:41.000000,7,6,False
c66693,2020-06-27 08:37:10.000000,9,9,True
c67478,2020-06-27 17:59:15.000000,10,9,True
c66004,2020-06-29 06:00:05.000000,10,10,True
c66287,2020-06-26 22:17:51.000000,3,2,False
c66544,2020-06-27 13:38:41.000000,10,10,True
c66071,2020-06-27 07:16:48.000000,10,10,True
c67870,2020-06-27 20:30:19.000000,10,9,True
c67035,2020-06-27 01:29:10.000000,10,10,True
c66973,2020-06-27 07:15:04.000000,10,9,True
c67408,2020-06-28 17:59:07.000000,2,2,False
c67866,2020-06-27 06:38:23.000000,9,7,True
c67368,2020-06-27 04:07:24.000000,10,9,True
c68152,2020-06-27 11:31:25.000000,10,10,True
c65828,2020-06-26 20:34:11.000000,10,10,True
c67603,2020-06-27 06:04:27.000000,10,10,True
c67732,2020-06-27 10:13:58.000000,10,10,False
c67873,2020-06-27 05:21:46.000000,10,10,True
c68467,2020-06-28 15:08:41.000000,2,4,False
c66575,2020-06-26 23:27:35.000000,10,10,True
c67853,2020-06-27 14:56:55.000000,8,2,False
c65874,2020-06-26 20:55:34.000000,10,10,True
c68148,2020-06-27 16:12:22.000000,1,1,False
c65941,2020-06-28 20:24:42.000000,8,6,False
c68564,2020-06-27 09:09:27.000000,10,10,True
c66482,2020-07-02 06:49:57.000000,9,6,True
c68452,2020-06-27 08:03:27.000000,9,9,True
c68250,2020-06-27 06:13:48.000000,2,1,False
c68248,2020-06-27 17:44:20.000000,10,8,False
c68021,2020-06-27 20:32:16.000000,2,1,False
c66394,2020-06-30 01:25:00.000000,10,10,True
c66408,2020-06-27 00:35:53.000000,10,10,True
c66009,2020-06-27 20:36:46.000000,3,4,False
c67339,2020-06-27 07:53:23.000000,10,10,False
c67027,2020-06-27 02:48:47.000000,8,10,True
c66691,2020-06-26 23:04:03.000000,10,10,True
c68576,2020-06-28 21:50:06.000000,9,9,False
c68289,2020-06-27 06:48:47.000000,7,7,False
c68547,2020-06-27 09:08:11.000000,10,10,True
c65823,2020-06-27 08:52:22.000000,9,9,True
c67525,2020-06-28 15:37:55.000000,6,7,False
c67842,2020-06-27 16:11:07.000000,10,10,True
c66371,2020-06-27 06:35:09.000000,10,10,True
c68355,2020-06-27 09:34:09.000000,4,3,True
c67680,2020-06-27 04:33:52.000000,10,10,True
c68460,2020-06-30 17:55:51.000000,10,10,True
c65876,2020-06-26 21:33:02.000000,10,10,False
c66121,2020-06-27 07:35:34.000000,6,6,False
c66321,2020-06-26 22:17:42.000000,10,10,True
c68290,2020-06-27 07:08:44.000000,10,10,True
c65883,2020-06-26 23:46:30.000000,10,10,True
c67890,2020-06-27 07:52:55.000000,10,10,True
c66430,2020-06-27 09:16:05.000000,10,10,True
c68500,2020-06-28 23:11:40.000000,10,10,True
c67591,2020-06-27 10:32:42.000000,10,10,False
c66929,2020-06-27 00:10:36.000000,10,10,True
c66393,2020-06-27 08:02:33.000000,8,8,True
c67979,2020-06-29 15:56:38.000000,7,7,False
c68399,2020-06-27 11:32:15.000000,10,10,True
c65987,2020-06-27 06:39:48.000000,10,10,True
c67791,2020-06-27 07:16:16.000000,3,1,False
c68011,2020-06-27 15:42:02.000000,10,10,True
c68382,2020-06-27 12:39:44.000000,10,10,True
c67545,2020-06-27 06:48:40.000000,10,8,False
c67293,2020-06-27 12:02:30.000000,10,10,True
c68518,2020-06-27 14:28:24.000000,1,1,False
c68511,2020-06-30 06:44:32.000000,10,10,True
c68364,2020-06-27 07:38:21.000000,1,10,True
c66975,2020-06-29 13:03:03.000000,1,1,False
c68367,2020-06-27 08:25:56.000000,10,4,False
c67372,2020-06-27 08:08:22.000000,9,5,False
c66561,2020-06-27 02:39:49.000000,1,1,False
c67668,2020-06-27 14:24:23.000000,10,8,True
c67713,2020-06-27 06:29:35.000000,6,5,False
c68308,2020-06-27 09:42:32.000000,10,10,True
c68584,2020-06-27 09:15:04.000000,8,10,False
c67949,2020-06-27 06:13:26.000000,10,10,True
c68453,2020-06-27 14:55:45.000000,9,9,False
c65822,2020-07-03 15:26:59.000000,10,10,True
c68546,2020-06-30 17:30:56.000000,10,10,True
c66763,2020-06-27 05:21:56.000000,10,10,False
c68326,2020-06-27 07:24:59.000000,9,10,True
c66668,2020-06-27 14:10:22.000000,8,8,True
c66446,2020-06-27 06:53:43.000000,10,10,False
c67699,2020-06-27 10:35:39.000000,6,6,False
c67158,2020-06-27 01:48:52.000000,10,10,False
c67198,2020-06-27 09:06:35.000000,10,10,True
c66497,2020-06-26 22:41:57.000000,6,7,True
c67506,2020-07-06 15:49:58.000000,8,6,True
c65769,2020-06-26 22:30:49.000000,10,10,True
c66690,2020-06-28 09:17:00.000000,10,10,True
c65784,2020-06-29 08:00:20.000000,10,10,True
c68413,2020-06-27 10:13:50.000000,10,10,True
c66107,2020-06-27 08:59:31.000000,10,10,True
c68129,2020-06-27 08:31:54.000000,10,10,True
c66979,2020-06-27 06:56:36.000000,4,5,False
c66011,2020-06-26 20:27:56.000000,7,10,False
c67639,2020-06-27 06:53:51.000000,8,8,True
c68535,2020-06-27 09:16:02.000000,10,10,True
c67597,2020-06-27 03:05:10.000000,2,1,False
c66149,2020-06-27 07:14:31.000000,10,10,True
c66383,2020-06-27 05:14:37.000000,7,10,True
c67270,2020-06-27 02:04:20.000000,10,10,True
c67994,2020-06-27 05:06:12.000000,10,10,False
c66665,2020-06-27 04:11:18.000000,10,10,True
c68322,2020-06-27 08:42:55.000000,7,7,False
c66621,2020-06-26 23:31:06.000000,10,10,True
c66227,2020-06-28 13:06:51.000000,9,9,True
c67374,2020-06-27 04:58:45.000000,10,10,True
c66487,2020-06-26 22:13:58.000000,10,10,True
c67196,2020-06-27 06:20:15.000000,10,9,True
c65716,2020-06-26 18:14:23.000000,10,8,True
c66500,2020-06-27 08:28:48.000000,10,8,True
c68537,2020-06-27 09:02:31.000000,10,10,True
c66470,2020-06-27 12:40:31.000000,10,10,True
c65899,2020-06-26 20:04:48.000000,10,10,True
c67806,2020-06-29 08:33:04.000000,9,5,True
c66319,2020-06-27 09:33:41.000000,1,1,False
c67582,2020-06-27 09:46:28.000000,9,9,False
c66211,2020-06-27 19:54:11.000000,2,6,False
c66923,2020-06-27 11:14:20.000000,10,9,True
c66019,2020-06-26 23:03:27.000000,8,10,True
c67294,2020-06-27 02:25:58.000000,1,1,False
c66111,2020-06-27 06:15:32.000000,10,10,True
c66380,2020-06-29 06:47:20.000000,10,10,True
c65852,2020-06-26 20:21:28.000000,6,4,False
c68459,2020-06-27 08:34:11.000000,1,1,False
c65755,2020-06-28 11:02:32.000000,10,10,True
c66499,2020-07-05 09:13:06.000000,10,10,True
c66981,2020-06-27 07:21:16.000000,10,10,True
c68210,2020-06-27 07:34:38.000000,2,5,False
c68067,2020-06-27 05:02:53.000000,10,10,True
c68784,2020-06-28 08:00:14.000000,8,8,False
c68906,2020-06-28 09:35:55.000000,10,10,True
c70042,2020-06-28 05:04:44.000000,6,8,False
c69041,2020-06-30 09:59:23.000000,1,1,False
c70380,2020-06-28 13:21:34.000000,10,10,True
c69314,2020-06-29 05:09:00.000000,10,10,True
c70081,2020-06-28 15:40:03.000000,1,1,False
c69588,2020-06-28 13:34:04.000000,10,10,True
c69088,2020-06-28 07:18:02.000000,10,10,True
c70443,2020-07-12 19:52:10.000000,4,1,False
c69166,2020-06-28 07:52:12.000000,10,10,True
c70112,2020-06-28 07:42:15.000000,10,10,True
c68668,2020-06-27 19:03:13.000000,1,1,False
c69015,2020-06-28 10:19:19.000000,10,10,True
c69471,2020-07-23 16:51:29.000000,10,10,True
c69334,2020-06-28 12:34:49.000000,10,10,True
c70397,2020-06-28 17:42:40.000000,10,9,True
c70224,2020-06-28 15:46:03.000000,10,10,True
c69394,2020-06-28 01:22:17.000000,10,9,True
c69533,2020-06-28 08:20:43.000000,10,10,True
c70317,2020-06-28 08:57:41.000000,10,10,True
c68926,2020-06-30 13:15:29.000000,10,10,True
c69282,2020-06-28 04:43:34.000000,9,7,True
c68660,2020-06-28 07:30:05.000000,9,9,True
c68632,2020-06-28 09:24:05.000000,8,8,True
c68791,2020-06-27 20:09:34.000000,9,9,True
c69586,2020-06-28 08:22:45.000000,10,10,True
c70163,2020-06-28 06:46:27.000000,6,3,False
c68970,2020-06-27 21:18:44.000000,5,3,False
c69201,2020-06-28 04:54:48.000000,10,10,True
c69964,2020-06-28 06:01:57.000000,10,10,True
c70332,2020-06-28 08:07:27.000000,10,10,True
c69607,2020-06-28 21:54:22.000000,9,8,True
c69264,2020-06-28 12:53:25.000000,1,1,False
c69189,2020-06-28 08:35:42.000000,10,10,True
c68889,2020-06-27 21:43:21.000000,9,9,True
c69460,2020-07-03 05:13:29.000000,10,10,True
c69182,2020-06-27 23:44:06.000000,10,10,False
c69678,2020-06-28 05:11:41.000000,10,10,True
c68702,2020-06-27 19:08:11.000000,10,6,False
c69746,2020-06-28 09:24:09.000000,6,7,True
c68933,2020-06-28 18:52:58.000000,10,10,True
c69673,2020-06-28 07:48:39.000000,10,10,True
c69147,2020-06-28 07:53:48.000000,8,7,False
c69393,2020-06-28 08:49:06.000000,10,10,True
c70425,2020-06-28 09:03:31.000000,10,8,False
c69725,2020-06-28 09:53:09.000000,10,10,True
c70367,2020-06-28 08:09:49.000000,3,2,False
c70229,2020-06-28 07:17:36.000000,10,10,True
c69358,2020-06-28 12:48:40.000000,10,10,True
c69874,2020-07-07 08:28:42.000000,10,10,True
c70226,2020-06-28 07:47:05.000000,10,10,True
c69473,2020-06-28 03:33:08.000000,9,9,True
c69162,2020-06-28 06:21:09.000000,10,10,True
c69319,2020-06-28 11:39:53.000000,10,10,True
c70285,2020-06-28 17:52:16.000000,8,6,False
c69550,2020-06-28 04:53:44.000000,8,8,True
c70337,2020-06-28 08:06:06.000000,10,10,True
c69640,2020-06-28 03:16:57.000000,10,10,True
c68913,2020-06-28 01:33:56.000000,8,9,True
c69787,2020-06-28 17:07:02.000000,10,8,False
c69245,2020-06-28 08:12:20.000000,10,10,True
c68688,2020-06-27 19:24:37.000000,10,10,True
c70414,2020-06-28 11:58:18.000000,9,10,True
c69690,2020-06-28 09:53:20.000000,10,10,True
c69559,2020-06-28 09:27:17.000000,10,10,True
c68983,2020-06-29 10:30:54.000000,8,8,True
c69240,2020-06-29 14:43:08.000000,10,10,True
c68621,2020-06-28 08:39:28.000000,10,10,True
c69220,2020-06-28 03:27:27.000000,9,9,True
c68737,2020-06-28 07:24:16.000000,10,10,True
c69109,2020-06-27 23:19:55.000000,10,10,True
c70371,2020-06-28 13:41:13.000000,9,7,False
c70053,2020-06-28 07:31:48.000000,10,8,True
c69157,2020-06-28 08:31:59.000000,1,1,False
c69297,2020-06-28 06:55:27.000000,9,10,True
c69005,2020-06-29 08:53:23.000000,8,8,True
c68671,2020-06-28 05:53:12.000000,10,10,True
c68658,2020-06-27 19:14:58.000000,9,9,True
c68641,2020-06-27 19:24:54.000000,7,7,False
c69433,2020-06-28 08:59:59.000000,10,10,True
c69529,2020-06-28 08:09:46.000000,9,9,True
c69233,2020-06-28 15:34:07.000000,7,7,False
c69413,2020-06-28 11:47:21.000000,10,10,False
c69037,2020-06-28 09:01:47.000000,10,9,True
c70436,2020-06-30 07:34:58.000000,10,10,True
c70408,2020-06-28 11:16:53.000000,10,10,True
c69326,2020-06-28 05:55:11.000000,8,8,True
c69178,2020-06-29 00:27:34.000000,1,10,False
c69432,2020-06-30 07:29:10.000000,10,10,True
c69133,2020-06-27 23:18:40.000000,9,8,True
c70455,2020-06-28 09:04:59.000000,9,6,True
c68617,2020-06-28 06:27:07.000000,10,10,True
c70237,2020-06-28 10:53:06.000000,10,10,True
c69937,2020-06-28 06:47:01.000000,10,10,True
c69256,2020-06-28 07:05:34.000000,10,10,True
c70000,2020-06-28 11:21:01.000000,10,10,True
c69676,2020-06-28 07:16:21.000000,5,8,False
c68626,2020-06-27 18:03:55.000000,9,8,True
c68797,2020-06-27 20:50:18.000000,9,8,False
c69791,2020-06-28 06:19:29.000000,5,5,False
c69156,2020-06-29 19:54:47.000000,9,8,True
c69644,2020-06-28 02:30:54.000000,10,9,True
c70355,2020-06-28 09:02:23.000000,10,10,True
c68733,2020-06-28 07:30:03.000000,9,10,True
c69859,2020-06-29 07:07:04.000000,8,8,False
c70294,2020-06-28 21:04:27.000000,1,1,False
c68982,2020-06-29 17:22:37.000000,10,8,True
c69565,2020-06-28 10:11:41.000000,10,10,True
c68843,2020-06-28 07:56:43.000000,9,8,True
c68698,2020-06-28 11:34:00.000000,2,2,False
c70278,2020-06-28 21:21:31.000000,1,1,False
c70117,2020-06-29 12:20:01.000000,9,9,True
c69007,2020-06-29 08:12:14.000000,10,9,True
c68941,2020-07-09 16:39:18.000000,10,9,True
c70377,2020-06-28 09:54:09.000000,10,10,True
c69526,2020-06-28 03:08:00.000000,10,7,False
c69614,2020-06-28 10:37:19.000000,9,8,False
c69612,2020-06-28 03:38:19.000000,4,4,False
c69108,2020-06-29 06:03:56.000000,10,9,True
c69395,2020-06-29 20:49:18.000000,10,8,True
c68734,2020-06-30 11:40:12.000000,7,7,True
c70335,2020-06-28 19:15:42.000000,2,3,True
c69137,2020-06-28 18:42:17.000000,9,6,True
c70150,2020-06-28 07:27:13.000000,10,10,True
c70019,2020-06-28 06:08:24.000000,10,9,True
c69369,2020-06-28 15:47:06.000000,6,6,False
c68712,2020-06-28 23:40:22.000000,7,7,True
c68925,2020-06-28 06:32:19.000000,10,10,True
c70341,2020-06-28 08:49:44.000000,8,10,False
c69132,2020-06-28 00:01:09.000000,10,10,True
c70429,2020-06-28 11:17:48.000000,10,10,True
c69231,2020-06-28 11:28:13.000000,10,10,True
c69052,2020-06-28 03:50:39.000000,10,10,True
c69384,2020-06-28 01:55:06.000000,7,5,False
c70074,2020-06-28 06:10:00.000000,5,4,False
c68663,2020-06-28 04:57:13.000000,10,7,True
c69295,2020-06-29 22:43:20.000000,10,10,True
c68611,2020-06-28 03:49:04.000000,7,3,False
c68895,2020-06-27 21:37:28.000000,10,8,True
c68706,2020-06-28 01:07:01.000000,8,8,False
c69364,2020-06-28 05:51:36.000000,10,10,True
c68838,2020-06-30 13:03:40.000000,1,1,False
c69330,2020-06-29 16:16:49.000000,4,1,False
c69479,2020-07-01 17:52:01.000000,10,10,True
